                source_show                 |                similar_show                |       score        
 Vikings                                    | House of the Dragon                        | 0.6755514247520854
 Vikings                                    | The Witcher                                | 0.6718698747742078
 Vikings                                    | The Lord of the Rings: The Rings of Power  | 0.6542283343941835
 Vikings                                    | Grimm                                      | 0.6480241913821078
 WandaVision                                | Invincible                                 | 0.6522615621714584
 WandaVision                                | Arcane                                     | 0.6494265849700247
 WandaVision                                | Dexter                                     | 0.6427391077410962
 WandaVision                                | Supergirl                                  | 0.6138078891504487
 WandaVision                                | The Mentalist                              | 0.6113295282463425
 Wednesday                                  | The Umbrella Academy                       | 0.6968219241294571
 Wednesday                                  | Legacies                                   | 0.6873400367805428
 Wednesday                                  | Malcolm in the Middle                      | 0.6792413168554121
 Wednesday                                  | Stranger Things                            | 0.6701770219847876
 Wednesday                                  | Pretty Little Liars                        | 0.6659918127015759
 Westworld                                  | American Horror Story                      | 0.7098292098573933
 Westworld                                  | Black Mirror                               | 0.6706544873315825
 Westworld                                  | Lost                                       | 0.6678914348766328
 Westworld                                  | Stranger Things                            | 0.6667803225632357
 Westworld                                  | Rick and Morty                             | 0.6632690758176896
 What If...?                                | Love, Death & Robots                       | 0.6534074944622453
 What If...?                                | American Horror Story                      | 0.6528061868123273
 What If...?                                | Westworld                                  | 0.6441465112733045
 What If...?                                | Rick and Morty                             | 0.6431930703751045
 What If...?                                | The 100                                    | 0.6412371846463156
 You                                        | Hannibal                                   | 0.6886569307691391
 You                                        | Titans                                     | 0.6754070566032139
 You                                        | Orange Is the New Black                    | 0.6736076418901114
 You                                        | Pretty Little Liars                        | 0.6727072657169602
 You                                        | Fringe                                     | 0.6716974652616396
 Young Sheldon                              | The Big Bang Theory                        | 0.6986082049585536
 Young Sheldon                              | Modern Family                              | 0.6949929722954937
 Young Sheldon                              | Two and a Half Men                         | 0.6895298265483822
 Young Sheldon                              | Malcolm in the Middle                      | 0.6881575612241531
 Young Sheldon                              | Shameless                                  | 0.6465072925879618
(635 rows)

