                source_show                 |                similar_show                |       score        
 Star Trek: Picard                          | Star Trek: Discovery                       | 0.7195526676566768
 Star Trek: Picard                          | Marvel's Agent Carter                      | 0.6651653682961668
 Star Trek: Picard                          | The Expanse                                | 0.6648905453035961
 Star Trek: Picard                          | Marvel's Agents of S.H.I.E.L.D.            | 0.6560132437830202
 Star Trek: Picard                          | Fringe                                     | 0.6498699668272808
 Star Wars: The Clone Wars                  | Star Trek: Discovery                       | 0.6762357865410789
 Star Wars: The Clone Wars                  | The Mandalorian                            | 0.6599702040607832
 Star Wars: The Clone Wars                  | The Expanse                                | 0.6509802305097393
 Star Wars: The Clone Wars                  | The Legend of Korra                        | 0.6449511035318486
 Star Wars: The Clone Wars                  | Superman & Lois                            | 0.6432542239233382
 Stranger Things                            | American Horror Story                      | 0.7015563050119454
 Stranger Things                            | The Umbrella Academy                       | 0.6943954679214444
 Stranger Things                            | Pretty Little Liars                        | 0.6873585835271426
 Stranger Things                            | The Boys                                   | 0.6850758295191771
 Stranger Things                            | Chucky                                     | 0.6810046211853855
 Suits                                      | Dexter                                     |  0.627201595933001
 Suits                                      | How to Get Away with Murder                | 0.6105542871910771
 Suits                                      | Friends                                    | 0.6102635159961901
 Suits                                      | Law & Order: Special Victims Unit          | 0.6030569826484588
 Suits                                      | Prison Break                               | 0.5999226170294988
 Supergirl                                  | Mr. Robot                                  | 0.6770656548901434
 Supergirl                                  | Invincible                                 |  0.655115314613824
 Supergirl                                  | Dexter                                     | 0.6213850152660657
 Supergirl                                  | WandaVision                                | 0.6212692158314893
 Supergirl                                  | Arcane                                     | 0.6086128959262496
 Superman & Lois                            | Smallville                                 | 0.7208416065808972
 Superman & Lois                            | Heroes                                     | 0.7112765621048349
 Superman & Lois                            | Titans                                     |  0.707976641362157
 Superman & Lois                            | Batwoman                                   | 0.7046843923548265
 Superman & Lois                            | Young Sheldon                              | 0.6887375455530382
 Supernatural                               | The Umbrella Academy                       | 0.7022784262658253
 Supernatural                               | The Vampire Diaries                        | 0.6938204422596177
 Supernatural                               | Charmed                                    | 0.6867100349271471
 Supernatural                               | Ghost Whisperer                            | 0.6804792426516562
 Supernatural                               | American Gods                              |  0.676391732447853
 Teen Wolf                                  | Scorpion                                   | 0.6775299303921355
 Teen Wolf                                  | Smallville                                 | 0.6716513075392452
 Teen Wolf                                  | Buffy the Vampire Slayer                   | 0.6611284495579584
 Teen Wolf                                  | The Flash                                  | 0.6559751386379411
 Teen Wolf                                  | Supernatural                               | 0.6558714530498776
 The 100                                    | Fear the Walking Dead                      | 0.7263018012925017
 The 100                                    | The Last of Us                             | 0.7258610797423701
 The 100                                    | The Walking Dead                           | 0.7216413243643922
 The 100                                    | The Umbrella Academy                       | 0.7168196303115281
 The 100                                    | Lost                                       | 0.7077396784794994
 The Act                                    | 13 Reasons Why                             | 0.6809827894885576
 The Act                                    | Orange Is the New Black                    | 0.6565814308980863
 The Act                                    | Desperate Housewives                       |  0.651970209188314
 The Act                                    | Dahmer – Monster: The Jeffrey Dahmer Story |  0.650881418796631
 The Act                                    | The End of the F***ing World               | 0.6460768433805222
 The Big Bang Theory                        | Young Sheldon                              | 0.7026814055754441
 The Big Bang Theory                        | Friends                                    | 0.7018323015436101
 The Big Bang Theory                        | Seinfeld                                   | 0.6833503456232459
 The Big Bang Theory                        | Grey's Anatomy                             |  0.678421443342076
 The Big Bang Theory                        | Community                                  | 0.6781256248090575
 The Blacklist                              | Castle                                     | 0.7334770820817322
 The Blacklist                              | Bones                                      | 0.7063306525179596
 The Blacklist                              | Hannibal                                   | 0.7005845539745127
 The Blacklist                              | Chicago P.D.                               | 0.6945142138105244
 The Blacklist                              | The X-Files                                | 0.6923956682551495
 The Book of Boba Fett                      | Star Wars: The Clone Wars                  | 0.6428701879720243
 The Book of Boba Fett                      | Titans                                     | 0.6241908980078431
 The Book of Boba Fett                      | Gotham                                     |  0.621848946151911
 The Book of Boba Fett                      | Buffy the Vampire Slayer                   | 0.6087421874509831
 The Book of Boba Fett                      | DC's Legends of Tomorrow                   | 0.6062216566570092
 The Boss Baby: Back in Business            | Ben 10                                     | 0.6776280327295121
 The Boss Baby: Back in Business            | Superman & Lois                            | 0.6646337917050498
 The Boss Baby: Back in Business            | American Dad!                              | 0.6638730385879363
 The Boss Baby: Back in Business            | SpongeBob SquarePants                      |  0.661490984673092
 The Boss Baby: Back in Business            | Drake & Josh                               | 0.6574818414625978
 The Boys                                   | Stranger Things                            | 0.6850758295191771
 The Boys                                   | The Umbrella Academy                       | 0.6826482391492438
 The Boys                                   | Scorpion                                   | 0.6666521680640657
 The Boys                                   | Titans                                     |  0.666048470068995
 The Boys                                   | Chucky                                     | 0.6641290778887721
 The Crown                                  | Bridgerton                                 |  0.684238457389376
 The Crown                                  | House of the Dragon                        | 0.6742041121084674
 The Crown                                  | House of Cards                             | 0.6528689071839573
 The Crown                                  | Game of Thrones                            | 0.6439309750664683
 The Crown                                  | The Kardashians                            | 0.6439109346586552
 The End of the F***ing World               | The Purge                                  | 0.7166855551364638
 The End of the F***ing World               | Pretty Little Liars                        | 0.7166538326112004
 The End of the F***ing World               | Insatiable                                 |   0.71029632785811
 The End of the F***ing World               | I Am Not Okay with This                    | 0.7086356314630868
 The End of the F***ing World               | Shameless                                  |  0.703812746175387
 The Expanse                                | Star Trek: Discovery                       | 0.7030050142897674
 The Expanse                                | The X-Files                                | 0.6935183628327981
 The Expanse                                | Heroes                                     |  0.693274002972935
 The Expanse                                | The 100                                    | 0.6897143246677568
 The Expanse                                | Fringe                                     | 0.6879799586763305
 The Falcon and the Winter Soldier          | Hawkeye                                    |  0.623382108826134
 The Falcon and the Winter Soldier          | Marvel's The Punisher                      | 0.6188010902968885
 The Falcon and the Winter Soldier          | Titans                                     | 0.6176294714463755
 The Falcon and the Winter Soldier          | Blindspot                                  | 0.6143764496663455
 The Falcon and the Winter Soldier          | The 100                                    | 0.6121678759406164
 The Flash                                  | The Umbrella Academy                       | 0.6976665316528994
 The Flash                                  | Arrow                                      | 0.6758454385080439
 The Flash                                  | Scorpion                                   | 0.6699098144307869
 The Flash                                  | Titans                                     |  0.666249840962166
 The Flash                                  | Heroes                                     | 0.6659766942447091
 The Fresh Prince of Bel-Air                | American Dad!                              | 0.7071846938206726
 The Fresh Prince of Bel-Air                | Two and a Half Men                         | 0.6943276345729829
 The Fresh Prince of Bel-Air                | Drake & Josh                               | 0.6825529541388635
 The Fresh Prince of Bel-Air                | I Am Not Okay with This                    | 0.6771137250373338
 The Fresh Prince of Bel-Air                | Malcolm in the Middle                      | 0.6728497139427413
 The Good Doctor                            | Grey's Anatomy                             | 0.6797607862953996
 The Good Doctor                            | House                                      | 0.6589667496647884
 The Good Doctor                            | Scrubs                                     |  0.651606925112553
 The Good Doctor                            | 9-1-1                                      | 0.6318298923355072
 The Good Doctor                            | Elementary                                 | 0.6300895984226162
 The Handmaid's Tale                        | Fear the Walking Dead                      | 0.6697405004057787
 The Handmaid's Tale                        | The Purge                                  | 0.6682436755924304
 The Handmaid's Tale                        | Orange Is the New Black                    |  0.666829196970809
 The Handmaid's Tale                        | Siren                                      | 0.6651830128321701
 The Handmaid's Tale                        | House of Cards                             | 0.6577088924614988
 The Haunting of Hill House                 | American Horror Story                      | 0.7046776044486132
 The Haunting of Hill House                 | House                                      | 0.6556912357525422
 The Haunting of Hill House                 | Hannibal                                   | 0.6552967250347185
 The Haunting of Hill House                 | It                                         | 0.6548041871361561
 The Haunting of Hill House                 | Pretty Little Liars                        | 0.6512158415110931
 The Kardashians                            | Sex and the City                           | 0.6822191374520703
 The Kardashians                            | Grey's Anatomy                             | 0.6709403310968058
 The Kardashians                            | 9-1-1                                      | 0.6674220647903089
 The Kardashians                            | Modern Family                              | 0.6616227079286345
 The Kardashians                            | BoJack Horseman                            | 0.6572944465281292
 The Last Kingdom                           | Vikings                                    | 0.7027111712623645
 The Last Kingdom                           | Game of Thrones                            | 0.6627282529166427
 The Last Kingdom                           | The Lord of the Rings: The Rings of Power  | 0.6605535488729957
 The Last Kingdom                           | Once Upon a Time                           | 0.6519489943693345
 The Last Kingdom                           | See                                        | 0.6486987839182122
 The Last of Us                             | Fear the Walking Dead                      | 0.7406900115216806
 The Last of Us                             | The 100                                    | 0.7258610797423701
 The Last of Us                             | The Purge                                  | 0.7030958822419797
 The Last of Us                             | The Walking Dead                           | 0.6944167315486588
 The Last of Us                             | The Umbrella Academy                       | 0.6825919665623515
 The Legend of Korra                        | Avatar: The Last Airbender                 | 0.7415330857271573
 The Legend of Korra                        | His Dark Materials                         | 0.6598113283629223
 The Legend of Korra                        | The Wheel of Time                          | 0.6537929964521494
 The Legend of Korra                        | DC's Legends of Tomorrow                   | 0.6497844327577219
 The Legend of Korra                        | Altered Carbon                             | 0.6471542891998585
 The Lord of the Rings: The Rings of Power  | The Wheel of Time                          | 0.7327610489478263
 The Lord of the Rings: The Rings of Power  | Game of Thrones                            | 0.7022697871513373
 The Lord of the Rings: The Rings of Power  | The Magicians                              | 0.6777386891854023
 The Lord of the Rings: The Rings of Power  | See                                        | 0.6774629913720925
 The Lord of the Rings: The Rings of Power  | Once Upon a Time                           | 0.6679524055333959
 The Magicians                              | Legacies                                   | 0.7226221860238794
 The Magicians                              | Once Upon a Time                           | 0.6999627688292374
 The Magicians                              | I Am Not Okay with This                    |  0.695697728613799
 The Magicians                              | Insatiable                                 | 0.6944246066039463
 The Magicians                              | His Dark Materials                         | 0.6941202264953397
 The Mandalorian                            | Star Wars: The Clone Wars                  | 0.6599702040607832
 The Mandalorian                            | Star Trek: Discovery                       | 0.6315902853823219
 The Mandalorian                            | Stranger Things                            | 0.6250052131513117
 The Mandalorian                            | The Witcher                                | 0.6182097147441055
 The Mandalorian                            | Titans                                     | 0.6176408177007031
 The Mentalist                              | Dexter                                     | 0.6471257963646088
 The Mentalist                              | Criminal Minds                             |  0.605468057075336
 The Mentalist                              | True Detective                             | 0.5962593020977729
 The Mentalist                              | WandaVision                                | 0.5917217430747977
 The Mentalist                              | Invincible                                 | 0.5874043552693965
 The Office                                 | Friends                                    | 0.6713863275375328
 The Office                                 | Modern Family                              | 0.6552115893529304
 The Office                                 | Scrubs                                     | 0.6544324240292521
 The Office                                 | Brooklyn Nine-Nine                         | 0.6492089125678032
 The Office                                 | Malcolm in the Middle                      | 0.6387766120917271
 The Originals                              | Legacies                                   | 0.7562509396540353
 The Originals                              | Heroes                                     | 0.6907420127901783
 The Originals                              | Superman & Lois                            | 0.6811180816410721
 The Originals                              | Grimm                                      | 0.6771272132307008
 The Originals                              | See                                        |  0.675541869446626
 The Pacific                                | NCIS                                       | 0.6402303306677976
 The Pacific                                | 9-1-1                                      | 0.6263570022927583
 The Pacific                                | Band of Brothers                           | 0.6253315895418678
 The Pacific                                | Fear the Walking Dead                      | 0.6241041127951695
 The Pacific                                | Marvel's The Punisher                      | 0.6203696726849912
 The Purge                                  | Chicago P.D.                               | 0.7351442570568493
 The Purge                                  | Orange Is the New Black                    | 0.7291799385280723
 The Purge                                  | Shameless                                  | 0.7238783708755988
 The Purge                                  | The End of the F***ing World               | 0.7166855551364638
 The Purge                                  | 9-1-1                                      | 0.7089988815371501
 The Queen's Gambit                         | Insatiable                                 | 0.6242789886998195
 The Queen's Gambit                         | Batwoman                                   |  0.620027263588176
 The Queen's Gambit                         | Once Upon a Time                           | 0.6148909489331436
 The Queen's Gambit                         | Elementary                                 | 0.6114067465561901
 The Queen's Gambit                         | Bates Motel                                |  0.609275819847349
 The Rookie                                 | 9-1-1                                      | 0.7309606949315186
 The Rookie                                 | Chicago P.D.                               | 0.7245528974887193
 The Rookie                                 | Elementary                                 | 0.7125512100025636
 The Rookie                                 | Brooklyn Nine-Nine                         | 0.6972403226262316
 The Rookie                                 | Castle                                     | 0.6889746874661034
 The Sandman                                | His Dark Materials                         |  0.690140130410492
 The Sandman                                | The Magicians                              |  0.689535434247349
 The Sandman                                | Doctor Who                                 |  0.680090897476591
 The Sandman                                | Good Omens                                 | 0.6772541029809022
 The Sandman                                | Moon Knight                                | 0.6744066435808794
 The Simpsons                               | South Park                                 | 0.6927872954861829
 The Simpsons                               | Family Guy                                 | 0.6881656432931098
 The Simpsons                               | Seinfeld                                   | 0.6731949291152225
 The Simpsons                               | American Dad!                              |  0.668517462842398
 The Simpsons                               | SpongeBob SquarePants                      | 0.6539955597223156
 The Sopranos                               | Shameless                                  | 0.6762755052089253
 The Sopranos                               | Bones                                      | 0.6680643646829426
 The Sopranos                               | Chicago P.D.                               |  0.662199917911635
 The Sopranos                               | Sons of Anarchy                            | 0.6588253820514768
 The Sopranos                               | Orange Is the New Black                    | 0.6569369022258866
 The Strain                                 | Fringe                                     | 0.6946019484503092
 The Strain                                 | The Purge                                  | 0.6915943043404945
 The Strain                                 | His Dark Materials                         | 0.6847891090496413
 The Strain                                 | Doctor Who                                 |  0.680999123319079
 The Strain                                 | American Horror Story                      | 0.6802630503336011
 The Umbrella Academy                       | The 100                                    | 0.7168196303115281
 The Umbrella Academy                       | Lost                                       |  0.711270349391421
 The Umbrella Academy                       | Supernatural                               | 0.7022784262658253
 The Umbrella Academy                       | Fringe                                     | 0.6989416834723269
 The Umbrella Academy                       | The Flash                                  | 0.6976665316528994
 The Vampire Diaries                        | Supernatural                               | 0.6938204422596177
 The Vampire Diaries                        | Once Upon a Time                           | 0.6880697109179019
 The Vampire Diaries                        | Legacies                                   | 0.6831745033040132
 The Vampire Diaries                        | Riverdale                                  | 0.6803950114057967
 The Vampire Diaries                        | Buffy the Vampire Slayer                   | 0.6785013583982913
 The Walking Dead                           | Fear the Walking Dead                      | 0.7762034922523191
 The Walking Dead                           | The 100                                    | 0.7216413243643922
 The Walking Dead                           | The Last of Us                             | 0.6944167315486588
 The Walking Dead                           | 9-1-1                                      | 0.6729808324710262
 The Walking Dead                           | Grimm                                      | 0.6714092759071906
 The Wheel of Time                          | The Lord of the Rings: The Rings of Power  | 0.7327610489478263
 The Wheel of Time                          | Game of Thrones                            | 0.7031364072558495
 The Wheel of Time                          | Once Upon a Time                           | 0.7029719431656838
 The Wheel of Time                          | American Gods                              | 0.6896673650077698
 The Wheel of Time                          | His Dark Materials                         | 0.6879598698087961
 The Wire                                   | Ozark                                      | 0.7161657343905303
 The Wire                                   | Chicago P.D.                               | 0.7090005683590132
 The Wire                                   | The Purge                                  | 0.6831137957764077
 The Wire                                   | Orange Is the New Black                    | 0.6801782431765706
 The Wire                                   | Fargo                                      | 0.6641299431951813
 The Witcher                                | Game of Thrones                            |  0.688860497797072
 The Witcher                                | Vikings                                    | 0.6776142239403962
 The Witcher                                | House of the Dragon                        |  0.666279985465216
 The Witcher                                | The Wheel of Time                          | 0.6635421528814327
 The Witcher                                | Grimm                                      | 0.6603608155710818
 The X-Files                                | Fringe                                     | 0.7356930810920004
 The X-Files                                | Bones                                      | 0.7201938043176117
 The X-Files                                | Marvel's Agents of S.H.I.E.L.D.            | 0.7177667542153223
 The X-Files                                | The Expanse                                | 0.6935183628327981
 The X-Files                                | Twin Peaks                                 | 0.6926657015518602
 Titans                                     | Gotham                                     | 0.7241931863250981
 Titans                                     | Superman & Lois                            |  0.707976641362157
 Titans                                     | DC's Legends of Tomorrow                   | 0.7048333193762563
 Titans                                     | Batwoman                                   | 0.7045471075766544
 Titans                                     | Heroes                                     | 0.6908243105856642
 True Blood                                 | Buffy the Vampire Slayer                   | 0.6826559069234447
 True Blood                                 | The Strain                                 | 0.6773769628423709
 True Blood                                 | Ghost Whisperer                            | 0.6757977217133644
 True Blood                                 | The Originals                              |   0.67047462383278
 True Blood                                 | Bones                                      | 0.6694833501548455
 True Detective                             | American Horror Story                      | 0.6901183507556329
 True Detective                             | Chicago P.D.                               | 0.6837832219117873
 True Detective                             | Hannibal                                   | 0.6818853648700275
 True Detective                             | The Purge                                  | 0.6779204149249834
 True Detective                             | Castle                                     | 0.6740766067958335
 Twin Peaks                                 | The X-Files                                | 0.6926657015518602
 Twin Peaks                                 | Ghost Whisperer                            | 0.6855154196663426
 Twin Peaks                                 | Fringe                                     | 0.6673832894494114
 Twin Peaks                                 | Hannibal                                   | 0.6626835752291672
 Twin Peaks                                 | Marvel's Luke Cage                         | 0.6613188695982899
 Two and a Half Men                         | Drake & Josh                               |  0.738819330684358
 Two and a Half Men                         | Seinfeld                                   | 0.7084160007581788
 Two and a Half Men                         | Shameless                                  |  0.707935249262193
 Two and a Half Men                         | Modern Family                              | 0.7071661685571063
 Two and a Half Men                         | Young Sheldon                              | 0.7048292574958473
 Under the Dome                             | Chucky                                     | 0.6527308007998724
 Under the Dome                             | Stranger Things                            | 0.6345851045886187
 Under the Dome                             | The 100                                    | 0.6344552787411474
 Under the Dome                             | The Umbrella Academy                       | 0.6340656214343162
 Under the Dome                             | Fear the Walking Dead                      |  0.623746319385352
 Victorious                                 | Drake & Josh                               | 0.6811149533194389
 Victorious                                 | Big Time Rush                              | 0.6641260575185388
 Victorious                                 | Love, Victor                               | 0.6606084914268535
 Victorious                                 | Never Have I Ever                          | 0.6589106104328027
 Victorious                                 | Insatiable                                 | 0.6501480700668618
 Vikings                                    | Game of Thrones                            | 0.7040620287264759
 Vikings                                    | The Last Kingdom                           | 0.7027111712623645
 Vikings                                    | House of the Dragon                        | 0.6886380876552318
 Vikings                                    | The Witcher                                | 0.6776142239403962
 Vikings                                    | American Gods                              | 0.6539999219595546
 WandaVision                                | Invincible                                 | 0.6410852163976415
 WandaVision                                | Dexter                                     | 0.6387635172537532
 WandaVision                                | Arcane                                     | 0.6382143116604011
 WandaVision                                | Supergirl                                  | 0.6212692158314893
 WandaVision                                | Ghost Whisperer                            |  0.616112618434408
 We Bare Bears                              | SpongeBob SquarePants                      |  0.659520009575881
 We Bare Bears                              | Regular Show                               | 0.6588539247937465
 We Bare Bears                              | Drake & Josh                               |  0.655050575222225
 We Bare Bears                              | Seinfeld                                   | 0.6529213818516073
 We Bare Bears                              | Gravity Falls                              | 0.6455088194561356
 Wednesday                                  | The Umbrella Academy                       |  0.686396617915484
 Wednesday                                  | Legacies                                   | 0.6849573839853649
 Wednesday                                  | The Magicians                              | 0.6801113536512559
 Wednesday                                  | I Am Not Okay with This                    | 0.6797095554508937
 Wednesday                                  | Malcolm in the Middle                      | 0.6795849426529733
 Westworld                                  | American Horror Story                      | 0.7247436594767815
 Westworld                                  | Stranger Things                            | 0.6791829110443064
 Westworld                                  | The Umbrella Academy                       | 0.6755624129804191
 Westworld                                  | Rick and Morty                             | 0.6672623378393888
 Westworld                                  | Black Mirror                               | 0.6655491918219838
 What If...?                                | Heroes                                     | 0.6570070490733513
 What If...?                                | Westworld                                  | 0.6531052701004899
 What If...?                                | American Horror Story                      | 0.6520133841041218
 What If...?                                | Rick and Morty                             | 0.6497949726953443
 What If...?                                | The 100                                    |  0.648357753048696
 Yellowstone                                | Ozark                                      | 0.6760049509573143
 Yellowstone                                | Superman & Lois                            | 0.6717905578007205
 Yellowstone                                | Shameless                                  | 0.6658837959022706
 Yellowstone                                | Modern Family                              | 0.6627823513624902
 Yellowstone                                | The Originals                              | 0.6587151060573406
 You                                        | Hannibal                                   | 0.6806606989437446
 You                                        | Castle                                     | 0.6761566678440225
 You                                        | Ozark                                      | 0.6753292625495534
 You                                        | Orange Is the New Black                    | 0.6690821598726979
 You                                        | Elementary                                 | 0.6674728904094401
 Young Sheldon                              | Drake & Josh                               | 0.7114480799545949
 Young Sheldon                              | Two and a Half Men                         | 0.7048292574958473
 Young Sheldon                              | The Big Bang Theory                        | 0.7026814055754441
 Young Sheldon                              | Modern Family                              | 0.6988160348000818
 Young Sheldon                              | Malcolm in the Middle                      | 0.6942318384115573
(990 rows)

